objid,name_prefix,name,ra,declination,redshift,typeid,type,reporting_groupid,reporting_group,source_groupid,source_group,discoverydate,discoverymag,discmagfilter,filter,reporters,time_received,internal_names,Discovery_ADS_bibcode,Class_ADS_bibcodes,creationdate,lastmodified
168130,AT,2024adrn,37.5127127697,-23.250878516,,,,83.0,YSE,4.0,Pan-STARRS,2024-12-02 08:51:44.064,21.36,57.0,r,"D. O. Jones (UC Santa Cruz), K. D. French (Carnegie, Illinois), A. Agnello, C. R. Angus, Z. Ansari, N. Arendse, C. Gall, C. Grillo, S. H. Bruun, C. Hede, J. Hjorth, L. Izzo, H. Korhonen, S. Raimundo, D. Kodi Ramanah, A. Sarangi, R. Wojtak, H. Pfister (DARK, U Copenhagen), K. Auchettl (DARK, UC Santa Cruz, U Melbourne), K. C. Chambers, M. E. Huber, E. A. Magnier, T. J. L. de Boer, J. R. Fairlamb, C. C. Lin, R. J. Wainscoat, T. Lowe, H. Gao, A. S. B. Schultz, P. Minguez (IfA, Hawaii), A. Engel, A. Gagliano, G. Narayan, M. Soraisam (Illinois), Q. Wang (JHU), A. Rest (JHU, STScI), S. J. Smartt, K. W. Smith (Queen's University Belfast), K. Alexander, P. Blanchard, L. DeMarchi, A. Hajela, W. Jacobson-Galan, R. Margutti, D. Matthews, C. Stauffer, M. Stroh, G. Terreran (Northwestern), M. Drout (U Toronto), D. A. Coulter, G. Dimitriadis, R. J. Foley, T. Hung, C. D. Kilpatrick, C. Rojas-Bravo, M. R. Siebert (UC Santa Cruz), E. Ramirez-Ruiz (UC Santa Cruz, DARK)",2024-12-08 23:12:35,PS24mit,,,2024-12-08 23:12:36,2024-12-08 23:12:36
168127,AT,2024adrk,189.343198431,10.0406372184,,,,83.0,YSE,4.0,Pan-STARRS,2024-12-06 15:08:46.176,20.26,57.0,r,"D. O. Jones (UC Santa Cruz), K. D. French (Carnegie, Illinois), A. Agnello, C. R. Angus, Z. Ansari, N. Arendse, C. Gall, C. Grillo, S. H. Bruun, C. Hede, J. Hjorth, L. Izzo, H. Korhonen, S. Raimundo, D. Kodi Ramanah, A. Sarangi, R. Wojtak, H. Pfister (DARK, U Copenhagen), K. Auchettl (DARK, UC Santa Cruz, U Melbourne), K. C. Chambers, M. E. Huber, E. A. Magnier, T. J. L. de Boer, J. R. Fairlamb, C. C. Lin, R. J. Wainscoat, T. Lowe, H. Gao, A. S. B. Schultz, P. Minguez (IfA, Hawaii), A. Engel, A. Gagliano, G. Narayan, M. Soraisam (Illinois), Q. Wang (JHU), A. Rest (JHU, STScI), S. J. Smartt, K. W. Smith (Queen's University Belfast), K. Alexander, P. Blanchard, L. DeMarchi, A. Hajela, W. Jacobson-Galan, R. Margutti, D. Matthews, C. Stauffer, M. Stroh, G. Terreran (Northwestern), M. Drout (U Toronto), D. A. Coulter, G. Dimitriadis, R. J. Foley, T. Hung, C. D. Kilpatrick, C. Rojas-Bravo, M. R. Siebert (UC Santa Cruz), E. Ramirez-Ruiz (UC Santa Cruz, DARK)",2024-12-08 23:09:44,PS24miq,,,2024-12-08 23:09:45,2024-12-08 23:09:45
168125,AT,2024adri,177.7315575,-0.9153575,,,,18.0,ATLAS,18.0,ATLAS,2024-12-08 14:50:02.112,19.351,71.0,cyan,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-12-08 21:04:13,ATLAS24rhc,,,2024-12-08 21:04:14,2024-12-08 21:04:14
168123,AT,2024adrg,167.73580174,44.9679411925,,,,83.0,YSE,4.0,Pan-STARRS,2024-12-08 14:54:36.000,20.96,58.0,i,"D. O. Jones (UC Santa Cruz), K. D. French (Carnegie, Illinois), A. Agnello, C. R. Angus, Z. Ansari, N. Arendse, C. Gall, C. Grillo, S. H. Bruun, C. Hede, J. Hjorth, L. Izzo, H. Korhonen, S. Raimundo, D. Kodi Ramanah, A. Sarangi, R. Wojtak, H. Pfister (DARK, U Copenhagen), K. Auchettl (DARK, UC Santa Cruz, U Melbourne), K. C. Chambers, M. E. Huber, E. A. Magnier, T. J. L. de Boer, J. R. Fairlamb, C. C. Lin, R. J. Wainscoat, T. Lowe, H. Gao, A. S. B. Schultz, P. Minguez (IfA, Hawaii), A. Engel, A. Gagliano, G. Narayan, M. Soraisam (Illinois), Q. Wang (JHU), A. Rest (JHU, STScI), S. J. Smartt, K. W. Smith (Queen's University Belfast), K. Alexander, P. Blanchard, L. DeMarchi, A. Hajela, W. Jacobson-Galan, R. Margutti, D. Matthews, C. Stauffer, M. Stroh, G. Terreran (Northwestern), M. Drout (U Toronto), D. A. Coulter, G. Dimitriadis, R. J. Foley, T. Hung, C. D. Kilpatrick, C. Rojas-Bravo, M. R. Siebert (UC Santa Cruz), E. Ramirez-Ruiz (UC Santa Cruz, DARK)",2024-12-08 19:51:37,PS24mil,,,2024-12-08 19:51:38,2024-12-08 19:51:38
168122,AT,2024adrf,187.990219937,11.0356878988,,,,83.0,YSE,4.0,Pan-STARRS,2024-12-08 15:05:32.640,20.52,58.0,i,"D. O. Jones (UC Santa Cruz), K. D. French (Carnegie, Illinois), A. Agnello, C. R. Angus, Z. Ansari, N. Arendse, C. Gall, C. Grillo, S. H. Bruun, C. Hede, J. Hjorth, L. Izzo, H. Korhonen, S. Raimundo, D. Kodi Ramanah, A. Sarangi, R. Wojtak, H. Pfister (DARK, U Copenhagen), K. Auchettl (DARK, UC Santa Cruz, U Melbourne), K. C. Chambers, M. E. Huber, E. A. Magnier, T. J. L. de Boer, J. R. Fairlamb, C. C. Lin, R. J. Wainscoat, T. Lowe, H. Gao, A. S. B. Schultz, P. Minguez (IfA, Hawaii), A. Engel, A. Gagliano, G. Narayan, M. Soraisam (Illinois), Q. Wang (JHU), A. Rest (JHU, STScI), S. J. Smartt, K. W. Smith (Queen's University Belfast), K. Alexander, P. Blanchard, L. DeMarchi, A. Hajela, W. Jacobson-Galan, R. Margutti, D. Matthews, C. Stauffer, M. Stroh, G. Terreran (Northwestern), M. Drout (U Toronto), D. A. Coulter, G. Dimitriadis, R. J. Foley, T. Hung, C. D. Kilpatrick, C. Rojas-Bravo, M. R. Siebert (UC Santa Cruz), E. Ramirez-Ruiz (UC Santa Cruz, DARK)",2024-12-08 19:50:51,PS24mik,,,2024-12-08 19:50:52,2024-12-08 19:50:52
168113,AT,2024adqw,11.470754600000904,3.43740805,,,,74.0,ALeRCE,48.0,ZTF,2024-12-05 04:56:35.998,20.43,110.0,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-08 16:31:51,ZTF24abwuvhs,,,2024-12-08 16:31:54,2024-12-08 16:31:54
168112,AT,2024adqv,190.7741256,43.5416686,,,,74.0,ALeRCE,48.0,ZTF,2024-12-07 12:55:19.998,18.3247,110.0,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-08 16:31:51,ZTF24abwzadl,,,2024-12-08 16:31:53,2024-12-08 16:31:53
168111,AT,2024adqu,227.7725828,2.8535293,,,,48.0,ZTF,48.0,ZTF,2024-12-02 13:30:17.997,18.9836,111.0,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-08 14:32:24,ZTF24abvgqrx,,,2024-12-08 14:32:24,2024-12-08 14:32:24
168110,AT,2024adqt,237.1503073,16.2700441,,,,48.0,ZTF,48.0,ZTF,2024-12-06 13:24:18.996,19.4807,111.0,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-08 14:32:17,ZTF24abxgkbp,,,2024-12-08 14:32:18,2024-12-08 14:32:18
168109,AT,2024adqs,223.1275385,-3.5516421,,,,48.0,ZTF,48.0,ZTF,2024-12-06 13:29:53.001,19.337,111.0,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-08 14:31:55,ZTF24abxgjso,,,2024-12-08 14:31:57,2024-12-08 14:31:57
168102,AT,2024adql,161.5688455,-1.83866,,,,48.0,ZTF,48.0,ZTF,2024-12-07 12:30:06.001,20.1375,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-08 12:15:04,ZTF24abwyxhq,,,2024-12-08 12:15:05,2024-12-08 12:15:05
168101,AT,2024adqk,199.9819131,31.6954846,,,,48.0,ZTF,48.0,ZTF,2024-11-19 11:43:11.997,19.3088,111.0,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-08 12:14:52,ZTF24abxftcp,,,2024-12-08 12:14:53,2024-12-08 12:14:53
168100,AT,2024adqj,184.7382813,36.9370999,,,,48.0,ZTF,48.0,ZTF,2024-12-05 12:44:28.999,19.9771,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-08 12:14:13,ZTF24abxfuog,,,2024-12-08 12:14:14,2024-12-08 12:14:14
168094,AT,2024adqf,130.2762587,54.362818,,,,48.0,ZTF,48.0,ZTF,2024-12-04 08:44:44.998,20.9613,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-08 09:38:50,ZTF24abwjreb,,,2024-12-08 09:38:51,2024-12-08 09:38:51
168092,AT,2024adqd,194.505582,1.576123,,,,59.0,GOTO,59.0,GOTO,2024-12-01 06:24:23.616,18.83,120.0,L,"A. Kumar, G. Ramsay, K. Ackley, M. Dyer, F. Jiménez-Ibarra, J. Lyman, K. Ulaczyk, D. Steeghs, D. Galloway, V. Dhillon, P. O'Brien, K. Noysena, R. Kotak, R. Breton, L. Nuttall, E. Pallé, D. Pollacco, T. Killestein, D. O'Neill, on behalf of GOTO collaboration",2024-12-08 09:09:40,GOTO24itv,,,2024-12-08 09:09:41,2024-12-08 09:09:41
168090,AT,2024adqb,175.164098,3.879844,,,,59.0,GOTO,59.0,GOTO,2024-12-01 05:21:56.448,18.46,120.0,L,"A. Kumar, G. Ramsay, K. Ackley, M. Dyer, F. Jiménez-Ibarra, J. Lyman, K. Ulaczyk, D. Steeghs, D. Galloway, V. Dhillon, P. O'Brien, K. Noysena, R. Kotak, R. Breton, L. Nuttall, E. Pallé, D. Pollacco, T. Killestein, D. O'Neill, on behalf of GOTO collaboration",2024-12-08 08:56:10,"GOTO24ivm, ATLAS24rhh",,,2024-12-08 08:56:12,2024-12-08 23:20:52
168089,AT,2024adqa,209.334509,28.794491,,,,59.0,GOTO,59.0,GOTO,2024-12-08 05:30:16.704,18.71,120.0,L,"A. Kumar, G. Ramsay, K. Ackley, M. Dyer, F. Jiménez-Ibarra, J. Lyman, K. Ulaczyk, D. Steeghs, D. Galloway, V. Dhillon, P. O'Brien, K. Noysena, R. Kotak, R. Breton, L. Nuttall, E. Pallé, D. Pollacco, T. Killestein, D. O'Neill, on behalf of GOTO collaboration",2024-12-08 08:54:49,GOTO24ivi,,,2024-12-08 08:54:50,2024-12-08 08:54:50
167985,AT,2024admb,183.788214286,4.93295428571,,,,59.0,GOTO,59.0,GOTO,2024-12-01 05:49:50.880,18.45,120.0,L,"A. Kumar, D. O'Neill, K. Ackley, M. Dyer, F. Jiménez-Ibarra, J. Lyman, K. Ulaczyk, D. Steeghs, D. Galloway, V. Dhillon, P. O'Brien, G. Ramsay, K. Noysena, R. Kotak, R. Breton, L. Nuttall, E. Pallé, D. Pollacco, T. Killestein, on behalf of GOTO collaboration",2024-12-06 07:59:26,"GOTO24itl, ATLAS24rhe",2024TNSTR4781....1K,,2024-12-06 07:59:27,2024-12-08 23:19:45
167901,SN,2024adix,170.2546141,21.3390901,0.021035,3.0,SN Ia,18.0,ATLAS,18.0,ATLAS,2024-12-04 14:01:07.104,18.799,72.0,orange,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-12-04 18:07:54,"ATLAS24qzv, ZTF24abwsvdz, GOTO24iuj",2024TNSTR4751....1T,,2024-12-04 18:07:55,2024-12-08 13:19:54
