objid,name_prefix,name,ra,declination,redshift,typeid,type,reporting_groupid,reporting_group,source_groupid,source_group,discoverydate,discoverymag,discmagfilter,filter,reporters,time_received,internal_names,Discovery_ADS_bibcode,Class_ADS_bibcodes,creationdate,lastmodified
168053,AT,2024adoq,33.2693352539,-22.490481582,,,,4.0,Pan-STARRS,4.0,Pan-STARRS,2024-12-02 07:50:17.376,19.72,26.0,w,"K. C. Chambers, T. de Boer, J. Fairlamb, M. Huber, C.-C. Lin, T. Lowe, E. Magnier, A. Schultz, R. J. Wainscoat, H. Gao, P. Minguez (IfA, University of Hawaii), K. W. Smith, D. R. Young, S. Srivastav, M. Fulton, S. J. Smartt, M. Nicholl, T. Moore, J. Weston, C. R. Angus, S. Sim (Queen's University Belfast), D. E. Wright (University of Minnesota)",2024-12-07 15:53:43,PS24mib,,,2024-12-07 15:53:44,2024-12-07 15:53:44
168046,AT,2024adoj,39.4468197555,-23.4520002618,,,,83.0,YSE,4.0,Pan-STARRS,2024-12-05 07:31:58.368,20.61,58.0,i,"D. O. Jones (UC Santa Cruz), K. D. French (Carnegie, Illinois), A. Agnello, C. R. Angus, Z. Ansari, N. Arendse, C. Gall, C. Grillo, S. H. Bruun, C. Hede, J. Hjorth, L. Izzo, H. Korhonen, S. Raimundo, D. Kodi Ramanah, A. Sarangi, R. Wojtak, H. Pfister (DARK, U Copenhagen), K. Auchettl (DARK, UC Santa Cruz, U Melbourne), K. C. Chambers, M. E. Huber, E. A. Magnier, T. J. L. de Boer, J. R. Fairlamb, C. C. Lin, R. J. Wainscoat, T. Lowe, H. Gao, A. S. B. Schultz, P. Minguez (IfA, Hawaii), A. Engel, A. Gagliano, G. Narayan, M. Soraisam (Illinois), Q. Wang (JHU), A. Rest (JHU, STScI), S. J. Smartt, K. W. Smith (Queen's University Belfast), K. Alexander, P. Blanchard, L. DeMarchi, A. Hajela, W. Jacobson-Galan, R. Margutti, D. Matthews, C. Stauffer, M. Stroh, G. Terreran (Northwestern), M. Drout (U Toronto), D. A. Coulter, G. Dimitriadis, R. J. Foley, T. Hung, C. D. Kilpatrick, C. Rojas-Bravo, M. R. Siebert (UC Santa Cruz), E. Ramirez-Ruiz (UC Santa Cruz, DARK)",2024-12-07 14:09:36,PS24mhq,,,2024-12-07 14:09:37,2024-12-07 14:09:37
168045,AT,2024adoi,180.1856252,28.0310792,,,,18.0,ATLAS,18.0,ATLAS,2024-12-01 14:12:01.152,19.131,71.0,cyan,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-12-07 13:27:34,ATLAS24rda,,,2024-12-07 13:27:35,2024-12-07 13:27:35
168041,AT,2024adoe,34.7831996628,-4.55553806726,,,,83.0,YSE,4.0,Pan-STARRS,2024-12-03 08:22:37.920,21.01,58.0,i,"D. O. Jones (UC Santa Cruz), K. D. French (Carnegie, Illinois), A. Agnello, C. R. Angus, Z. Ansari, N. Arendse, C. Gall, C. Grillo, S. H. Bruun, C. Hede, J. Hjorth, L. Izzo, H. Korhonen, S. Raimundo, D. Kodi Ramanah, A. Sarangi, R. Wojtak, H. Pfister (DARK, U Copenhagen), K. Auchettl (DARK, UC Santa Cruz, U Melbourne), K. C. Chambers, M. E. Huber, E. A. Magnier, T. J. L. de Boer, J. R. Fairlamb, C. C. Lin, R. J. Wainscoat, T. Lowe, H. Gao, A. S. B. Schultz, P. Minguez (IfA, Hawaii), A. Engel, A. Gagliano, G. Narayan, M. Soraisam (Illinois), Q. Wang (JHU), A. Rest (JHU, STScI), S. J. Smartt, K. W. Smith (Queen's University Belfast), K. Alexander, P. Blanchard, L. DeMarchi, A. Hajela, W. Jacobson-Galan, R. Margutti, D. Matthews, C. Stauffer, M. Stroh, G. Terreran (Northwestern), M. Drout (U Toronto), D. A. Coulter, G. Dimitriadis, R. J. Foley, T. Hung, C. D. Kilpatrick, C. Rojas-Bravo, M. R. Siebert (UC Santa Cruz), E. Ramirez-Ruiz (UC Santa Cruz, DARK)",2024-12-07 12:23:19,PS24mhj,,,2024-12-07 12:23:21,2024-12-07 12:23:21
168039,AT,2024adoc,178.591328333,24.5053516667,,,,18.0,ATLAS,18.0,ATLAS,2024-12-03 14:10:40.800,19.057,72.0,orange,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-12-07 11:28:50,ATLAS24rcw,,,2024-12-07 11:28:51,2024-12-07 11:28:51
168038,AT,2024adob,165.5736697,3.3986813,,,,48.0,ZTF,48.0,ZTF,2024-12-05 12:37:00.998,20.0517,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-07 11:10:57,ZTF24abwlgbo,,,2024-12-07 11:10:59,2024-12-07 11:10:59
168037,AT,2024adoa,72.7917157,-17.9528029,,,,48.0,ZTF,48.0,ZTF,2024-11-23 06:32:25.995,20.6906,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-07 11:10:51,ZTF24abusfin,,,2024-12-07 11:10:51,2024-12-07 11:10:51
168036,AT,2024adnz,133.9074996,20.5414882,,,,48.0,ZTF,48.0,ZTF,2024-11-26 09:27:17.997,20.4764,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-07 11:10:16,ZTF24abutata,,,2024-12-07 11:10:17,2024-12-07 11:10:17
168026,AT,2024adnq,143.631731665,3.63509317513,,,,4.0,Pan-STARRS,4.0,Pan-STARRS,2024-11-27 14:32:14.208,20.92,26.0,w,"K. C. Chambers, T. de Boer, J. Fairlamb, M. Huber, C.-C. Lin, T. Lowe, E. Magnier, A. Schultz, R. J. Wainscoat, H. Gao, P. Minguez (IfA, University of Hawaii), K. W. Smith, D. R. Young, S. Srivastav, M. Fulton, S. J. Smartt, M. Nicholl, T. Moore, J. Weston, C. R. Angus, S. Sim (Queen's University Belfast), D. E. Wright (University of Minnesota)",2024-12-07 00:52:34,PS24mhh,,,2024-12-07 00:52:35,2024-12-07 00:52:35
168024,AT,2024adno,147.86017337,8.11994148022,,,,4.0,Pan-STARRS,4.0,Pan-STARRS,2024-11-28 13:41:01.824,20.49,26.0,w,"K. C. Chambers, T. de Boer, J. Fairlamb, M. Huber, C.-C. Lin, T. Lowe, E. Magnier, A. Schultz, R. J. Wainscoat, H. Gao, P. Minguez (IfA, University of Hawaii), K. W. Smith, D. R. Young, S. Srivastav, M. Fulton, S. J. Smartt, M. Nicholl, T. Moore, J. Weston, C. R. Angus, S. Sim (Queen's University Belfast), D. E. Wright (University of Minnesota)",2024-12-07 00:50:55,PS24mhf,,,2024-12-07 00:50:56,2024-12-07 00:50:56
168023,AT,2024adnn,31.3646588681,25.8666758425,,,,4.0,Pan-STARRS,4.0,Pan-STARRS,2024-11-28 06:50:55.104,21.54,26.0,w,"K. C. Chambers, T. de Boer, J. Fairlamb, M. Huber, C.-C. Lin, T. Lowe, E. Magnier, A. Schultz, R. J. Wainscoat, H. Gao, P. Minguez (IfA, University of Hawaii), K. W. Smith, D. R. Young, S. Srivastav, M. Fulton, S. J. Smartt, M. Nicholl, T. Moore, J. Weston, C. R. Angus, S. Sim (Queen's University Belfast), D. E. Wright (University of Minnesota)",2024-12-07 00:50:45,PS24mhe,,,2024-12-07 00:50:47,2024-12-07 00:50:47
168021,AT,2024adnl,222.8527735,48.2921792,,,,48.0,ZTF,48.0,ZTF,2024-12-04 12:18:41.999,19.1032,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-07 00:23:52,ZTF24abwcuiz,,,2024-12-07 00:23:53,2024-12-07 00:23:53
168020,AT,2024adnk,223.21716,45.2324053,,,,48.0,ZTF,48.0,ZTF,2024-12-04 12:18:41.999,19.7861,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-07 00:22:57,ZTF24abwcuhc,,,2024-12-07 00:22:58,2024-12-07 00:22:58
168018,AT,2024adni,149.9267325,28.1664714,,,,48.0,ZTF,48.0,ZTF,2024-12-04 11:57:04.003,19.7482,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-07 00:22:49,ZTF24abwcrsu,,,2024-12-07 00:22:50,2024-12-07 00:22:50
168015,AT,2024adnf,141.1899213,62.9368043,,,,48.0,ZTF,48.0,ZTF,2024-12-02 10:19:40.995,20.4868,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-07 00:21:45,ZTF24abvfviq,,,2024-12-07 00:21:46,2024-12-07 00:21:46
168014,AT,2024adne,156.1561726,49.8940469,,,,48.0,ZTF,48.0,ZTF,2024-12-03 10:43:55.997,20.1471,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-07 00:21:43,ZTF24abvokqe,,,2024-12-07 00:21:44,2024-12-07 00:21:44
168011,AT,2024adnb,221.4110915,41.5472343,,,,48.0,ZTF,48.0,ZTF,2024-12-02 12:26:47.040,20.1999,110.0,g,K. De (Caltech) on behalf of ZTF,2024-12-07 00:00:19,ZTF24abwswlw,,,2024-12-07 00:00:30,2024-12-07 00:00:30
167958,AT,2024adlb,130.304461792,27.9114383505,,,,74.0,ALeRCE,48.0,ZTF,2024-12-03 10:08:36.001,19.9168,111.0,r,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-05 18:56:30,"ZTF24abwigvs, PS24mid",2024TNSTR4767....1M,,2024-12-05 18:56:36,2024-12-07 15:56:24
167854,AT,2024adhl,229.7618861,4.3400111,,,,10.0,XOSS,10.0,XOSS,2024-12-03 23:46:01.920,17.59,1.0,Clear,"Jianlin Xu, Mi Zhang, Guoyou Sun, Jiangao Ruan, Jingyuan Zhao, Wenjie Zhou, Yong Ma, Quanzhi Ye, Zhuoyang Chen (Xingming Obs.), Hanjie Tan (AUUK), Guangwei Wu (NAAA), Xing Gao, Ali Esamdin, Chunhai Bai, Yong Wang (XAO), on behalf of the KATS team",2024-12-04 02:05:31,"KATS24X003, ZTF24abvgqpr",2024TNSTR4757....1X,,2024-12-04 02:05:32,2024-12-07 13:25:22
167817,AT,2024adga,194.8254,21.456613,,,,18.0,ATLAS,18.0,ATLAS,2024-12-01 14:47:45.600,19.264,71.0,cyan,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-12-03 08:17:07,"ATLAS24qyv, ZTF24abuvitc",2024TNSTR4734....1T,,2024-12-03 08:17:08,2024-12-07 16:42:53
167797,AT,2024adfg,0.139189945188,22.7762556607,,,,48.0,ZTF,48.0,ZTF,2024-12-02 06:30:13.000,19.2735,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-03 06:00:56,"ZTF24abvbzbd, PS24mic",2024TNSTR4743....1S,,2024-12-03 06:00:57,2024-12-07 15:55:33
167760,SN,2024addv,213.2830523,31.569476,0.061,3.0,SN Ia,18.0,ATLAS,18.0,ATLAS,2024-12-02 14:54:49.824,17.851,71.0,cyan,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-12-02 18:05:49,"ATLAS24qyp, ZTF24abvgfin",2024TNSTR4718....1T,,2024-12-02 18:05:50,2024-12-07 19:11:41
167456,SN,2024acsd,144.0854352,23.7501082,0.021748,7.0,SN Ic-BL,10.0,XOSS,10.0,XOSS,2024-11-29 21:02:52.800,18.61,1.0,Clear,"Ziyang Mai, Jianlin Xu, Mi Zhang, Leiming Tang, Yanxi Li, XiaoChang Yan, Wenjie Zhou, Jingyuan Zhao, Guoyou Sun, Jiangao Ruan, Xing Gao, Lanhe Ding, on behalf of the PSP team",2024-11-30 13:23:38,"PSP24ac, ZTF24abuunge, ATLAS24qxy, GOTO24itb",2024TNSTR4698....1M,2024TNSCR4787....1S,2024-11-30 13:23:38,2024-12-07 10:02:21
167179,SN,2024achm,166.06935,-6.9645225,0.09,3.0,SN Ia,18.0,ATLAS,18.0,ATLAS,2024-11-26 15:16:30.144,18.947,72.0,orange,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-11-26 23:13:52,ATLAS24qqg,2024TNSTR4638....1T,,2024-11-26 23:13:54,2024-12-07 16:10:39
166889,AT,2024abxh,184.627094568,9.48772563802,,,,48.0,ZTF,48.0,ZTF,2024-11-19 11:39:49.000,18.5972,111.0,r,"Nabeel Rehemtulla (CIERA, NU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-11-23 11:47:29,"ZTF24abttqjl, GOTO24isj, PS24mhr",2024TNSTR4609....1R,,2024-11-23 11:47:31,2024-12-07 14:20:52
166861,AT,2024abwf,135.583289792,26.9161142669,,,,48.0,ZTF,48.0,ZTF,2024-11-13 11:39:08.997,20.7888,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-11-23 09:08:47,"ZTF24abtsprb, ATLAS24qqy, GOTO24iri, PS24mhi",2024TNSTR4608....1S,,2024-11-23 09:08:48,2024-12-07 00:57:31
166679,AT,2024abpg,3.57415960764,3.43034428212,,,,48.0,ZTF,48.0,ZTF,2024-11-14 04:41:24.996,19.8649,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-11-21 05:19:32,"ZTF24abtejwy, ATLAS24qlz, PS24mie",2024TNSTR4570....1S,,2024-11-21 05:19:33,2024-12-07 16:27:36
166017,SN,2024aaqc,124.102185733,25.9936781141,0.045,3.0,SN Ia,48.0,ZTF,48.0,ZTF,2024-11-01 11:23:34.002,20.4271,111.0,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-11-07 13:06:13,"ZTF24abrddqo, PS16aep",2024TNSTR4370....1S,2024TNSCR4388....1P,2024-11-07 13:06:14,2024-12-07 12:47:12
163274,SN,2024xkd,135.067051355,35.7259410783,0.010264,10.0,SN II,59.0,GOTO,59.0,GOTO,2024-10-06 04:41:52.800,18.84,120.0,L,"A. Kumar, G. Ramsay, K. Ackley, M. Dyer, F. Jiménez-Ibarra, J. Lyman, K. Ulaczyk, D. Steeghs, D. Galloway, V. Dhillon, P. O'Brien, K. Noysena, R. Kotak, R. Breton, L. Nuttall, E. Pallé, D. Pollacco, T. Killestein, D. O'Neill, on behalf of GOTO collaboration",2024-10-06 07:40:00,"GOTO24gve, ZTF24abmkros, ATLAS24pxj, PS24mho",2024TNSTR3876....1K,2024TNSCR4026....1J,2024-10-06 07:40:18,2024-12-07 12:46:16
168005,AT,2024admv,217.68711689986927,59.42423579999989,,,,74.0,ALeRCE,48.0,ZTF,2024-12-02 12:24:45.000,19.9734,110.0,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-06 22:40:18,ZTF24abwcufa,2024TNSTR4779....1M,,2024-12-06 22:40:38,2024-12-06 22:40:38
168002,AT,2024adms,157.1556471552402,4.292047739082884,,,,74.0,ALeRCE,48.0,ZTF,2024-11-30 11:55:00.002,20.8074,111.0,r,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-06 22:40:18,ZTF24abwsqff,2024TNSTR4779....1M,,2024-12-06 22:40:34,2024-12-06 22:40:34
168001,AT,2024admr,169.0037289,38.0274959,,,,74.0,ALeRCE,48.0,ZTF,2024-12-06 12:23:18.997,19.8357,110.0,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-06 22:40:18,ZTF24abwstll,2024TNSTR4779....1M,,2024-12-06 22:40:33,2024-12-06 22:40:33
167999,AT,2024admp,215.9282398,55.27984729999999,,,,74.0,ALeRCE,48.0,ZTF,2024-12-06 12:51:45.000,19.4123,110.0,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-06 22:40:18,ZTF24abwsvqt,2024TNSTR4779....1M,,2024-12-06 22:40:31,2024-12-06 22:40:31
167998,AT,2024admo,199.3403794,38.094288,,,,74.0,ALeRCE,48.0,ZTF,2024-12-06 12:53:46.997,19.2239,110.0,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-06 22:40:18,"ZTF24abwsvtl, ATLAS24rft",2024TNSTR4779....1M,,2024-12-06 22:40:30,2024-12-06 22:40:30
167997,AT,2024admn,222.70764809997956,13.208080883333333,,,,74.0,ALeRCE,48.0,ZTF,2024-11-30 13:23:58.001,19.8119,111.0,r,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-06 22:40:18,ZTF24abwsybj,2024TNSTR4779....1M,,2024-12-06 22:40:29,2024-12-06 22:40:29
167985,AT,2024admb,183.788179,4.932813,,,,59.0,GOTO,59.0,GOTO,2024-12-01 05:49:50.880,18.45,120.0,L,"A. Kumar, D. O'Neill, K. Ackley, M. Dyer, F. Jiménez-Ibarra, J. Lyman, K. Ulaczyk, D. Steeghs, D. Galloway, V. Dhillon, P. O'Brien, G. Ramsay, K. Noysena, R. Kotak, R. Breton, L. Nuttall, E. Pallé, D. Pollacco, T. Killestein, on behalf of GOTO collaboration",2024-12-06 07:59:26,GOTO24itl,2024TNSTR4781....1K,,2024-12-06 07:59:27,2024-12-06 07:59:27
167934,AT,2024adkd,165.6047513,27.6719767,,,,18.0,ATLAS,18.0,ATLAS,2024-12-04 14:00:27.360,19.21,72.0,orange,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-12-05 11:17:50,"ATLAS24rao, ZTF24abuhela",2024TNSTR4768....1T,,2024-12-05 11:17:50,2024-12-06 22:40:43
167901,AT,2024adix,170.2546141,21.3390901,,,,18.0,ATLAS,18.0,ATLAS,2024-12-04 14:01:07.104,18.799,72.0,orange,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-12-04 18:07:54,"ATLAS24qzv, ZTF24abwsvdz, GOTO24iuj",2024TNSTR4751....1T,,2024-12-04 18:07:55,2024-12-06 21:34:33
167878,AT,2024adia,161.3773667000018,38.03160734999997,,,,48.0,ZTF,48.0,ZTF,2024-12-03 10:57:12.000,19.6261,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-04 09:54:50,"ZTF18aaqclsd, ZTF24abwqvsu, ATLAS24rfy",2024TNSTR4761....1S,,2024-12-04 09:54:51,2024-12-06 22:40:36
167611,SN,2024acyc,136.7847284,59.703306,0.048,3.0,SN Ia,48.0,ZTF,48.0,ZTF,2024-11-30 09:18:48.997,20.0635,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-01 10:25:43,"ZTF24abuyefl, ATLAS24qzg",2024TNSTR4714....1S,2024TNSCR4788....1F,2024-12-01 10:25:45,2024-12-06 08:06:45
167107,SN,2024aces,188.1156028,52.1735255,0.083,3.0,SN Ia,48.0,ZTF,48.0,ZTF,2024-11-23 10:47:58.997,19.6113,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-11-26 06:04:53,"ZTF24abttkmr, ATLAS24qvu, GOTO24iry",2024TNSTR4650....1S,2024TNSCR4788....1F,2024-11-26 06:04:54,2024-12-06 13:50:03
