objid,name_prefix,name,ra,declination,redshift,typeid,type,reporting_groupid,reporting_group,source_groupid,source_group,discoverydate,discoverymag,discmagfilter,filter,reporters,time_received,internal_names,Discovery_ADS_bibcode,Class_ADS_bibcodes,creationdate,lastmodified
167852,AT,2024adhj,91.564708,50.491417,,,,10.0,XOSS,10.0,XOSS,2024-12-03 22:28:55.200,18.23,1.0,Clear,"Jianlin Xu, Mi Zhang, Guoyou Sun, Jiangao Ruan, Jingyuan Zhao, Wenjie Zhou, Yong Ma, Quanzhi Ye, Zhuoyang Chen (Xingming Obs.), Hanjie Tan (AUUK), Guangwei Wu (NAAA), Xing Gao, Ali Esamdin, Chunhai Bai, Yong Wang (XAO), on behalf of the KATS team",2024-12-03 23:56:29,KATS24X001,,,2024-12-03 23:56:30,2024-12-03 23:56:30
167851,AT,2024adhi,165.550285,-4.500053,,,,59.0,GOTO,59.0,GOTO,2024-12-01 05:07:46.272,19.56,120.0,L,"D. O'Neill, G. Ramsay, K. Ackley, M. Dyer, F. Jiménez-Ibarra, J. Lyman, K. Ulaczyk, D. Steeghs, D. Galloway, V. Dhillon, P. O'Brien, K. Noysena, R. Kotak, R. Breton, L. Nuttall, E. Pallé, D. Pollacco, T. Killestein, A. Kumar, on behalf of GOTO collaboration",2024-12-03 21:23:25,GOTO24irx,,,2024-12-03 21:23:27,2024-12-03 21:23:27
167850,AT,2024adhh,203.986204,12.525781,,,,59.0,GOTO,59.0,GOTO,2024-12-01 06:32:06.720,18.71,120.0,L,"D. O'Neill, G. Ramsay, K. Ackley, M. Dyer, F. Jiménez-Ibarra, J. Lyman, K. Ulaczyk, D. Steeghs, D. Galloway, V. Dhillon, P. O'Brien, K. Noysena, R. Kotak, R. Breton, L. Nuttall, E. Pallé, D. Pollacco, T. Killestein, A. Kumar, on behalf of GOTO collaboration",2024-12-03 21:21:07,GOTO24iqv,,,2024-12-03 21:21:08,2024-12-03 21:21:08
167849,AT,2024adhg,341.908951894,17.3511565019,,,,83.0,YSE,4.0,Pan-STARRS,2024-12-02 06:21:29.952,19.97,56.0,g,"D. O. Jones (UC Santa Cruz), K. D. French (Carnegie, Illinois), A. Agnello, C. R. Angus, Z. Ansari, N. Arendse, C. Gall, C. Grillo, S. H. Bruun, C. Hede, J. Hjorth, L. Izzo, H. Korhonen, S. Raimundo, D. Kodi Ramanah, A. Sarangi, R. Wojtak, H. Pfister (DARK, U Copenhagen), K. Auchettl (DARK, UC Santa Cruz, U Melbourne), K. C. Chambers, M. E. Huber, E. A. Magnier, T. J. L. de Boer, J. R. Fairlamb, C. C. Lin, R. J. Wainscoat, T. Lowe, H. Gao, J. Herman, A. S. B. Schultz, P. Minguez (IfA, Hawaii), A. Engel, A. Gagliano, G. Narayan, M. Soraisam (Illinois), Q. Wang (JHU), A. Rest (JHU, STScI), S. J. Smartt, K. W. Smith (Queen's University Belfast), K. Alexander, P. Blanchard, L. DeMarchi, A. Hajela, W. Jacobson-Galan, R. Margutti, D. Matthews, C. Stauffer, M. Stroh, G. Terreran (Northwestern), M. Drout (U Toronto), D. A. Coulter, G. Dimitriadis, R. J. Foley, T. Hung, C. D. Kilpatrick, C. Rojas-Bravo, M. R. Siebert (UC Santa Cruz), E. Ramirez-Ruiz (UC Santa Cruz, DARK)",2024-12-03 19:48:54,PS24mgt,,,2024-12-03 19:48:55,2024-12-03 19:48:55
167848,AT,2024adhf,172.538846,-13.748777,,,,59.0,GOTO,59.0,GOTO,2024-12-01 06:27:19.872,14.9,120.0,L,"D. O'Neill, K. Ackley, M. Dyer, F. Jiménez-Ibarra, J. Lyman, K. Ulaczyk, D. Steeghs, D. Galloway, V. Dhillon, P. O'Brien, G. Ramsay, K. Noysena, R. Kotak, R. Breton, L. Nuttall, E. Pallé, D. Pollacco, T. Killestein, A. Kumar, on behalf of GOTO collaboration",2024-12-03 15:11:28,GOTO24iqy,,,2024-12-03 15:11:29,2024-12-03 15:11:29
167846,AT,2024adhd,293.769667,19.55315,,,,24.0,GaiaAlerts,24.0,GaiaAlerts,2024-11-30 19:35:02.400,18.52,75.0,G,"S.T. Hodgkin, E. Breedt, A. Delgado, D.L. Harrison, M. van Leeuwen, G. Rixon, T. Wevers, A. Yoldas (IoA Cambridge), N. Ihanec, K. Kruszyńska, K.A. Rybicki, Ł. Wyrzykowski (Warsaw University Astronomical Observatory), Z. Kostrzewa-Rutkowska (Leiden Observatory), D. Eappachen (SRON/RU), G. Marton (Konkoly Observatory), on behalf of the Gaia Alerts team",2024-12-03 14:55:40,Gaia24dng,,,2024-12-03 14:55:41,2024-12-03 14:55:41
167845,AT,2024adhc,99.23625,-21.2816,,,,24.0,GaiaAlerts,24.0,GaiaAlerts,2024-11-30 06:44:38.400,19.69,75.0,G,"S.T. Hodgkin, E. Breedt, A. Delgado, D.L. Harrison, M. van Leeuwen, G. Rixon, T. Wevers, A. Yoldas (IoA Cambridge), N. Ihanec, K. Kruszyńska, K.A. Rybicki, Ł. Wyrzykowski (Warsaw University Astronomical Observatory), Z. Kostrzewa-Rutkowska (Leiden Observatory), D. Eappachen (SRON/RU), G. Marton (Konkoly Observatory), on behalf of the Gaia Alerts team",2024-12-03 14:55:26,Gaia24dne,,,2024-12-03 14:55:27,2024-12-03 14:55:27
167844,AT,2024adhb,190.53,12.240839,,,,24.0,GaiaAlerts,24.0,GaiaAlerts,2024-11-30 03:12:57.600,17.66,75.0,G,"S.T. Hodgkin, E. Breedt, A. Delgado, D.L. Harrison, M. van Leeuwen, G. Rixon, T. Wevers, A. Yoldas (IoA Cambridge), N. Ihanec, K. Kruszyńska, K.A. Rybicki, Ł. Wyrzykowski (Warsaw University Astronomical Observatory), Z. Kostrzewa-Rutkowska (Leiden Observatory), D. Eappachen (SRON/RU), G. Marton (Konkoly Observatory), on behalf of the Gaia Alerts team",2024-12-03 14:55:09,Gaia24dnb,,,2024-12-03 14:55:09,2024-12-03 14:55:09
167843,AT,2024adha,146.913217,7.598356,,,,60.0,BlackGEM,60.0,BlackGEM,2024-11-26 07:36:18.000,19.91,118.0,BG-q,"F. Stoppa, P. Vreeswijk, G. Ramsay, P. Groot, S. Faris, J. van Roestel, H. Wichern, N. Blagorodnova, H. Tranin, D. Pieterse",2024-12-03 14:39:50,BGEM J094739.17+073554.0,,,2024-12-03 14:39:51,2024-12-03 14:39:51
167842,AT,2024adgz,283.3570439,30.0285147,,,,74.0,ALeRCE,48.0,ZTF,2024-12-03 02:29:06.003,18.8851,111.0,r,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-03 14:03:29,ZTF18aavzawy,,,2024-12-03 14:03:37,2024-12-03 14:03:37
167841,AT,2024adgy,11.419082849995595,24.784212850000092,,,,74.0,ALeRCE,48.0,ZTF,2024-11-29 03:40:11.001,20.1169,110.0,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-03 14:03:29,ZTF24abuctpt,,,2024-12-03 14:03:37,2024-12-03 14:03:37
167840,AT,2024adgx,334.8551636,28.6598881,,,,74.0,ALeRCE,48.0,ZTF,2024-12-03 02:58:26.999,20.2613,110.0,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-03 14:03:29,ZTF24aburdxa,,,2024-12-03 14:03:36,2024-12-03 14:03:36
167839,AT,2024adgw,320.6521849,14.6052549,,,,74.0,ALeRCE,48.0,ZTF,2024-12-03 02:38:42.999,19.8115,110.0,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-03 14:03:29,ZTF24abvhchd,,,2024-12-03 14:03:35,2024-12-03 14:03:35
167838,AT,2024adgv,14.7899239,-1.8859001,,,,74.0,ALeRCE,48.0,ZTF,2024-12-03 04:03:01.002,20.3064,111.0,r,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-03 14:03:29,ZTF24abvifxm,,,2024-12-03 14:03:34,2024-12-03 14:03:34
167837,AT,2024adgu,42.187887,17.287025,,,,74.0,ALeRCE,48.0,ZTF,2024-12-03 06:14:48.002,20.2446,110.0,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-03 14:03:29,ZTF24abvjgoj,,,2024-12-03 14:03:33,2024-12-03 14:03:33
167836,AT,2024adgt,348.7750716,-0.8955629999999999,,,,74.0,ALeRCE,48.0,ZTF,2024-12-03 05:38:02.996,19.144,110.0,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-03 14:03:29,ZTF24abvkswe,,,2024-12-03 14:03:32,2024-12-03 14:03:32
167835,AT,2024adgs,122.6383502,33.4932915,,,,74.0,ALeRCE,48.0,ZTF,2024-12-03 09:49:51.997,20.0086,111.0,r,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-03 14:03:29,ZTF24abvnmfb,,,2024-12-03 14:03:32,2024-12-03 14:03:32
167834,AT,2024adgr,125.17654369999998,22.9856986,,,,74.0,ALeRCE,48.0,ZTF,2024-12-03 10:41:47.996,20.0446,110.0,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-03 14:03:29,ZTF24abvoxim,,,2024-12-03 14:03:31,2024-12-03 14:03:31
167833,AT,2024adgq,189.7060911,3.234804,,,,74.0,ALeRCE,48.0,ZTF,2024-12-03 12:11:01.003,19.0171,110.0,g,"A. Munoz-Arancibia, F.E. Bauer, G. Pignata, F. Forster, A. Mourao, L. Hernandez-Garcia, L. Galbany, J. Silva-Farfan, R. Dastidar, J.P. Brandt, A. Alvarez, G. Cabrera-Vives, R. Carrasco-Davis, P.A. Estevez, B. Gamboa, P. Huijse, H. Larranaga, C. Mansilla, K. Medina, D. Moreno, E. Munoz, I. Reyes, P. Sanchez-Saez, D. Rodriguez-Mancini, M. Catelan, S. Eyheramendy, M.J. Graham on behalf of the ALeRCE broker",2024-12-03 14:03:29,ZTF24abvrnpa,,,2024-12-03 14:03:30,2024-12-03 14:03:30
167832,AT,2024adgp,168.3730709,-8.5241361,,,,48.0,ZTF,48.0,ZTF,2024-12-03 12:02:51.996,19.7664,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-03 13:28:27,ZTF24abvruwg,,,2024-12-03 13:28:28,2024-12-03 13:28:28
167831,AT,2024adgo,134.2514798,-27.468843,,,,48.0,ZTF,48.0,ZTF,2024-11-23 11:31:56.997,19.5104,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-03 13:28:20,ZTF24abttpxy,,,2024-12-03 13:28:22,2024-12-03 13:28:22
167830,AT,2024adgn,111.700471,19.166658,,,,60.0,BlackGEM,60.0,BlackGEM,2024-11-26 06:54:17.000,19.96,118.0,BG-q,"S. Scaringi, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024-12-03 12:31:02,BGEM J072648.11+190959.9,,,2024-12-03 12:31:04,2024-12-03 12:31:04
167829,AT,2024adgm,124.998779,21.054375,,,,60.0,BlackGEM,60.0,BlackGEM,2024-12-03 06:24:59.000,19.34,118.0,BG-q,"P. Groot, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern, S. Scaringi",2024-12-03 12:13:02,BGEM J081959.70+210315.7,,,2024-12-03 12:13:04,2024-12-03 12:13:04
167828,AT,2024adgl,135.1189599,7.7368426,,,,48.0,ZTF,48.0,ZTF,2024-11-30 10:39:40.003,19.7401,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-03 11:25:18,ZTF24abuulvw,,,2024-12-03 11:25:19,2024-12-03 11:25:19
167827,AT,2024adgk,163.2305863,-1.3223762,,,,48.0,ZTF,48.0,ZTF,2024-11-17 12:08:41.000,19.3445,111.0,r,"Nabeel Rehemtulla (CIERA, NU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-03 10:57:08,ZTF24absvnza,,,2024-12-03 10:57:09,2024-12-03 10:57:09
167826,AT,2024adgj,59.1964407,-23.5208693,,,,48.0,ZTF,48.0,ZTF,2024-12-02 06:02:10.999,19.1915,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-03 10:07:47,ZTF24abvbjor,,,2024-12-03 10:07:48,2024-12-03 10:07:48
167825,AT,2024adgi,60.3772906,-17.6798072,,,,48.0,ZTF,48.0,ZTF,2024-12-02 03:59:46.999,20.0613,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-03 10:07:46,ZTF24abvaejc,,,2024-12-03 10:07:47,2024-12-03 10:07:47
167824,AT,2024adgh,52.2040509,3.5605866,,,,48.0,ZTF,48.0,ZTF,2024-12-02 05:58:40.002,19.9848,111.0,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-03 10:07:38,ZTF24abvbjxd,,,2024-12-03 10:07:39,2024-12-03 10:07:39
167823,AT,2024adgg,113.3841113,17.7469888,,,,48.0,ZTF,48.0,ZTF,2024-11-30 06:42:54.002,19.8978,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-03 10:05:48,ZTF24aburskq,,,2024-12-03 10:05:49,2024-12-03 10:05:49
167822,AT,2024adgf,118.3541707,19.7967547,,,,48.0,ZTF,48.0,ZTF,2024-11-30 06:42:54.002,19.9525,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-03 10:05:41,ZTF24abutwuz,,,2024-12-03 10:05:42,2024-12-03 10:05:42
167821,AT,2024adge,9.8809709,70.7259575,,,,48.0,ZTF,48.0,ZTF,2024-11-29 04:50:12.001,19.9395,111.0,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-03 08:33:58,ZTF24abvkybi,,,2024-12-03 08:34:00,2024-12-03 08:34:00
167820,AT,2024adgd,48.3009483333,-12.7155658333,,,,18.0,ATLAS,18.0,ATLAS,2024-11-29 03:34:37.056,19.332,71.0,cyan,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-12-03 08:21:10,ATLAS24qyy,,,2024-12-03 08:21:11,2024-12-03 08:21:11
167819,AT,2024adgc,17.03587875,-13.12238125,,,,18.0,ATLAS,18.0,ATLAS,2024-11-28 02:51:10.368,19.301,71.0,cyan,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-12-03 08:20:01,ATLAS24qyx,,,2024-12-03 08:20:20,2024-12-03 08:20:20
167818,AT,2024adgb,5.57985666667,-7.92784,,,,18.0,ATLAS,18.0,ATLAS,2024-12-03 01:24:23.904,19.477,71.0,cyan,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-12-03 08:18:10,ATLAS24qyw,,,2024-12-03 08:18:12,2024-12-03 08:18:12
167817,AT,2024adga,194.825516667,21.4566655556,,,,18.0,ATLAS,18.0,ATLAS,2024-12-01 14:47:45.600,19.264,71.0,cyan,"J. Tonry, L. Denneau, H. Weiland, R. Siverd (IfA, University of Hawaii), N. Erasmus, W. Koorts (South African Astronomical Observatory), A. Jordan, V. Suc (UAI, Obstech), S. J. Smartt, K. W. Smith (Oxford/QUB), D. R. Young, M. Nicholl, M. Fulton, M. McCollum, T. Moore, J. Weston, X. Sheng, C. R. Angus, A. Wilson, A. Aamer, D. Magill (QUB), P. Ramsden (Birmingham/QUB), L. Shingles (GSI/QUB), S. Srivastav, J. H. Gillanders, H. Stevance, A. J. Cooper, F. Stoppa (Oxford), L. Rhodes (TSI/McGill), A. Rest (STScI), T.-W. Chen (NCU), C. Stubbs (Harvard), J. S. Sommer (LMU), B. P. Schmidt (ANU)",2024-12-03 08:17:07,ATLAS24qyv,,,2024-12-03 08:17:08,2024-12-03 08:17:08
167816,AT,2024adfz,73.143967,-5.985322,,,,60.0,BlackGEM,60.0,BlackGEM,2024-12-03 03:20:12.000,19.52,118.0,BG-q,"S. Scaringi, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024-12-03 07:42:02,BGEM J045234.55-055907.1,,,2024-12-03 07:42:03,2024-12-03 07:42:03
167815,AT,2024adfy,32.857708,15.957139,,,,60.0,BlackGEM,60.0,BlackGEM,2024-12-03 01:52:23.000,19.08,118.0,BG-q,"S. Scaringi, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024-12-03 07:41:02,"BGEM J021125.84+155725.7, ATLAS24qyz, ZTF24abvbcxs",,,2024-12-03 07:41:04,2024-12-03 07:41:04
167814,AT,2024adfx,10.740179,-1.080858,,,,60.0,BlackGEM,60.0,BlackGEM,2024-12-03 00:57:57.000,19.48,118.0,BG-q,"S. Scaringi, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024-12-03 07:40:19,BGEM J004257.64-010451.0,,,2024-12-03 07:40:20,2024-12-03 07:40:20
167813,AT,2024adfw,112.0783378,40.7737251,,,,48.0,ZTF,48.0,ZTF,2024-11-11 08:39:55.998,20.5746,111.0,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-03 07:27:54,ZTF24abvfmgr,,,2024-12-03 07:27:55,2024-12-03 07:27:55
167812,AT,2024adfv,75.7347852,18.5474252,,,,48.0,ZTF,48.0,ZTF,2024-11-26 05:42:02.998,21.2171,110.0,g,"Nabeel Rehemtulla (CIERA, NU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-03 07:24:07,ZTF24abvkyfr,,,2024-12-03 07:24:08,2024-12-03 07:24:08
167811,AT,2024adfu,319.7545583,23.9058106,,,,48.0,ZTF,48.0,ZTF,2024-11-29 02:29:50.999,20.0894,110.0,g,"Sophia Risin (UC Berkeley), Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-03 07:20:35,ZTF24abunmnz,,,2024-12-03 07:20:36,2024-12-03 07:20:36
167810,AT,2024adft,320.325854,9.4418295,,,,48.0,ZTF,48.0,ZTF,2024-11-26 02:40:36.001,20.7615,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-03 07:20:32,ZTF24aburata,,,2024-12-03 07:20:34,2024-12-03 07:20:34
167809,AT,2024adfs,356.7483602,22.5804148,,,,48.0,ZTF,48.0,ZTF,2024-11-26 02:54:45.996,20.5724,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-03 07:17:33,ZTF24abubjhh,,,2024-12-03 07:17:35,2024-12-03 07:17:35
167808,AT,2024adfr,14.2886293,44.094889,,,,48.0,ZTF,48.0,ZTF,2024-12-03 04:19:26.999,19.7137,111.0,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-03 07:17:31,ZTF24abvinib,,,2024-12-03 07:17:33,2024-12-03 07:17:33
167807,AT,2024adfq,13.3099991,53.9942584,,,,48.0,ZTF,48.0,ZTF,2024-11-22 06:15:23.996,20.0486,110.0,g,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-03 07:17:24,ZTF24abtlppf,,,2024-12-03 07:17:25,2024-12-03 07:17:25
167806,AT,2024adfp,297.891458,28.666,,,,10.0,XOSS,10.0,XOSS,2024-11-26 13:36:56.448,17.41,1.0,Clear,"Jianlin Xu, Mi Zhang, Guoyou Sun, Jiangao Ruan, Jingyuan Zhao, Wenjie Zhou, Yong Ma, Quanzhi Ye, Zhuoyang Chen (Xingming Obs.), Hanjie Tan (AUUK), Guangwei Wu (NAAA), Xing Gao, Ali Esamdin, Chunhai Bai, Yong Wang (XAO), on behalf of the KATS team",2024-12-03 06:45:08,KATS24W022,,,2024-12-03 06:45:09,2024-12-03 06:45:09
167805,AT,2024adfo,294.1008687,-7.2404437,,,,48.0,ZTF,48.0,ZTF,2024-12-02 01:49:26.996,19.4717,111.0,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-03 06:02:33,ZTF24abvgvas,,,2024-12-03 06:02:35,2024-12-03 06:02:35
167804,AT,2024adfn,272.6750109,72.7342303,,,,48.0,ZTF,48.0,ZTF,2024-11-22 02:48:31.996,19.7138,111.0,r,"Jesper Sollerman (SU), Christoffer Fremling (Caltech), Daniel Perley (LJMU), Theophile du Laz (Caltech) on behalf of ZTF",2024-12-03 06:02:20,ZTF24abvhagk,,,2024-12-03 06:02:21,2024-12-03 06:02:21
